freqs,channel,p1,chi2
771.4844,1,0.4833,2.0289
771.4844,2,0.3609,0.9355
771.4844,3,0.2609,1.0707
771.4844,4,0.2159,1.0452
771.4844,5,0.3142,3.7017
771.4844,6,0.3072,0.9695
771.4844,7,0.2142,0.9907
771.4844,8,0.1959,1.1339
771.4844,9,0.171,1.2779
771.4844,10,0.4704,1.2891
771.4844,11,0.1104,0.6006
771.4844,12,0.1399,0.425
771.4844,13,0.1033,0.6318
771.4844,14,0.1433,0.4099
771.4844,15,0.1358,0.4719
773.4375,0,0.1316,0.9551
773.4375,1,0.0877,0.7421
773.4375,2,0.36,1.0488
773.4375,3,0.2584,1.0993
773.4375,4,0.1532,0.3423
773.4375,5,0.154,1.1267
773.4375,6,0.1464,0.2633
773.4375,7,0.501,2.7987
773.4375,8,0.1867,1.0937
773.4375,9,0.1147,1.0149
773.4375,10,0.1278,0.5067
773.4375,11,0.1138,0.5675
773.4375,12,0.1518,1.1038
773.4375,13,0.1731,0.8904
773.4375,14,0.1445,0.3979
773.4375,15,0.1399,1.1517
775.3906,0,0.1329,0.4764
775.3906,1,0.0881,0.7089
775.3906,2,0.35,0.8797
775.3906,3,0.9637,3.8181
775.3906,4,0.2023,1.03
775.3906,5,0.1398,0.4441
775.3906,6,0.3054,0.9318
775.3906,7,0.214,0.983
775.3906,8,0.1481,0.3811
775.3906,9,0.1093,0.5984
775.3906,10,0.126,0.5005
775.3906,11,0.1172,0.6028
775.3906,12,0.1391,0.4352
775.3906,13,0.5819,1.7304
775.3906,14,0.1601,0.9883
775.3906,15,0.1385,0.4584
777.3438,0,0.1314,0.4696
777.3438,1,0.0825,0.7453
777.3438,2,1.8195,3.2479
777.3438,3,0.488,3.018
777.3438,4,0.2025,1.0183
777.3438,5,0.1378,0.4625
777.3438,6,0.3038,0.9376
777.3438,7,0.2131,0.9926
777.3438,8,0.2809,1.8314
777.3438,9,0.1121,0.6
777.3438,10,0.1282,0.5188
777.3438,11,0.1147,0.5872
777.3438,12,0.1373,0.4427
777.3438,13,0.1033,0.6308
777.3438,14,0.231,3.5741
777.3438,15,0.1372,0.4652
779.2969,0,0.5407,1.2929
779.2969,1,0.2967,1.8438
779.2969,2,0.354,1.0026
779.2969,3,0.237,0.9135
779.2969,4,0.1507,0.3563
779.2969,5,0.1214,1.0879
779.2969,6,0.3124,1.0463
779.2969,7,0.2117,1.0032
779.2969,8,0.151,0.372
779.2969,9,0.1107,0.5686
779.2969,10,0.1266,0.506
779.2969,11,0.1082,0.5816
779.2969,12,0.1383,0.4295
779.2969,13,0.1053,0.6248
779.2969,14,0.1426,0.4079
779.2969,15,0.1351,0.5094
781.25,0,0.1357,0.4492
781.25,1,0.08,0.7777
781.25,2,0.3583,0.9136
781.25,3,0.2669,2.5254
781.25,4,0.2037,1.0561
781.25,5,0.1363,0.4584
781.25,6,0.2991,0.9147
781.25,7,0.2187,0.9992
781.25,8,0.1994,1.0396
781.25,9,0.4662,1.5025
781.25,10,0.2574,1.6172
781.25,11,0.1071,0.627
781.25,12,0.158,0.9941
781.25,13,0.1069,0.6491
781.25,14,0.1434,0.4082
781.25,15,0.1356,0.4814
783.2031,0,0.1381,0.4365
783.2031,1,0.2564,1.69
783.2031,2,0.3732,0.9741
783.2031,3,0.0438,5.5802
783.2031,4,0.2112,1.0296
783.2031,5,0.14,1.0191
783.2031,6,0.3281,1.077
783.2031,7,0.1551,0.319
783.2031,8,0.2012,1.0835
783.2031,9,0.1153,0.5744
783.2031,10,0.1296,0.5057
783.2031,11,0.2805,1.166
783.2031,12,0.1689,1.1402
783.2031,13,0.1072,0.6275
783.2031,14,0.1661,0.9976
783.2031,15,0.1377,0.4766
785.1562,0,0.2522,1.978
785.1562,1,0.0844,0.7651
785.1562,2,0.3729,0.8949
785.1562,3,0.2489,1.0366
785.1562,4,0.219,1.1113
785.1562,5,0.1362,0.4475
785.1562,6,0.3189,0.9241
785.1562,7,0.2267,0.9321
785.1562,8,1.2319,4.4111
785.1562,9,0.1166,0.5595
785.1562,10,0.1272,1.0441
785.1562,11,0.1127,0.602
785.1562,12,0.1456,0.3982
785.1562,13,0.1085,0.601
785.1562,14,0.141,0.669
785.1562,15,0.1437,0.9996
787.1094,0,0.1409,0.4476
787.1094,1,0.0856,0.7907
787.1094,2,0.3909,0.9727
787.1094,3,0.5142,2.5715
787.1094,4,0.2207,1.1057
787.1094,5,0.1362,0.4453
787.1094,6,0.3261,0.9571
787.1094,7,0.2291,0.9236
787.1094,8,0.2001,0.9571
787.1094,9,0.1108,0.5715
787.1094,10,0.2133,2.0309
787.1094,11,0.2548,1.0623
787.1094,12,0.1468,0.4033
787.1094,13,0.1063,0.5965
787.1094,14,0.147,0.3804
787.1094,15,0.1381,0.4664
789.0625,0,0.1399,0.4329
789.0625,1,0.3348,2.24
789.0625,2,0.3867,0.9669
789.0625,3,0.2535,1.1092
789.0625,4,0.2137,1.0265
789.0625,5,0.1384,0.4535
789.0625,6,0.3267,1.0709
789.0625,7,0.23,0.9601
789.0625,8,0.1502,0.3553
789.0625,9,0.616,1.5147
789.0625,10,0.1273,1.058
789.0625,11,0.1116,0.5712
789.0625,12,0.1444,0.4172
789.0625,13,0.1082,0.5977
789.0625,14,0.0192,7.3322
789.0625,15,0.1382,0.4428
791.0156,0,0.1403,0.4246
791.0156,1,0.0816,0.7726
791.0156,2,0.3775,0.9966
791.0156,3,0.1543,0.309
791.0156,4,0.2116,1.0101
791.0156,5,0.1364,0.46
791.0156,6,0.2985,0.9582
791.0156,7,0.2252,0.9836
791.0156,8,0.1947,0.9843
791.0156,9,0.2676,1.0952
791.0156,10,0.6591,1.4602
791.0156,11,0.187,0.9105
791.0156,12,0.1421,0.4176
791.0156,13,0.1068,0.6237
791.0156,14,0.1415,0.3959
791.0156,15,0.1383,0.4608
792.9688,0,0.1393,0.4472
792.9688,1,0.0803,0.7913
792.9688,2,0.3633,0.9985
792.9688,3,0.2345,1.0347
792.9688,4,0.201,0.951
792.9688,5,0.1364,0.4855
792.9688,6,0.2872,0.9593
792.9688,7,0.2208,1.0314
792.9688,8,0.2489,2.3987
792.9688,9,0.5747,1.6065
792.9688,10,0.2559,0.8878
792.9688,11,0.1101,0.6404
792.9688,12,0.1392,0.4338
792.9688,13,0.1039,0.6255
792.9688,14,0.1409,0.4179
792.9688,15,0.1361,0.4781
794.9219,0,0.1371,0.4407
794.9219,1,0.0749,0.7346
794.9219,2,0.1433,0.2528
794.9219,3,0.227,1.03
794.9219,4,0.2028,1.1524
794.9219,5,0.1323,0.4751
794.9219,6,0.2663,0.9053
794.9219,7,0.2097,0.9837
794.9219,8,0.183,1.0174
794.9219,9,0.109,0.6191
794.9219,10,0.1205,0.5196
794.9219,11,0.1038,0.6011
794.9219,12,0.1664,0.8349
794.9219,13,0.1281,1.9748
794.9219,14,0.1524,1.0437
794.9219,15,0.1367,0.5045
796.875,0,0.1493,1.0512
796.875,1,0.076,0.7585
796.875,2,0.3259,0.8803
796.875,3,0.2273,1.1378
796.875,4,0.1513,0.3607
796.875,5,0.1305,0.4752
796.875,6,0.2705,0.9877
796.875,7,0.1527,0.3487
796.875,8,0.1826,0.9591
796.875,9,0.1061,0.6198
796.875,10,0.1227,0.5239
796.875,11,0.104,0.6397
796.875,12,0.138,0.4489
796.875,13,0.2386,1.1672
796.875,14,0.1381,0.4445
796.875,15,0.1373,0.4892
798.8281,0,0.1533,0.9479
798.8281,1,0.0819,0.723
798.8281,2,0.3314,0.8913
798.8281,3,0.2239,1.0445
798.8281,4,0.1518,0.3553
798.8281,5,0.1325,0.4769
798.8281,6,0.2669,1.012
798.8281,7,0.1538,0.3405
798.8281,8,0.148,0.3688
798.8281,9,0.1045,0.6184
798.8281,10,0.1219,0.5288
798.8281,11,0.1019,0.6206
798.8281,12,0.1371,0.4412
798.8281,13,0.165,0.9059
798.8281,14,0.3422,4.3036
798.8281,15,0.2124,1.4203
800.7812,0,0.14,0.4319
800.7812,1,0.4982,1.9737
800.7812,2,0.346,1.0326
800.7812,3,0.2207,0.9426
800.7812,4,0.1506,0.36
800.7812,5,0.1292,0.4699
800.7812,6,0.2575,0.8631
800.7812,7,0.2027,0.9319
800.7812,8,0.1502,0.3846
800.7812,9,0.1712,1.0807
800.7812,10,0.1909,1.0462
800.7812,11,0.0993,0.6234
800.7812,12,0.3099,2.9005
800.7812,13,0.0987,0.6571
800.7812,14,0.137,0.4494
800.7812,15,0.1325,0.5149
802.7344,0,0.1394,1.033
802.7344,1,0.0946,0.8335
802.7344,2,0.3136,0.9123
802.7344,3,0.2341,1.1585
802.7344,4,0.1527,0.3558
802.7344,5,0.1312,0.4859
802.7344,6,0.2586,1.0106
802.7344,7,0.2035,0.9711
802.7344,8,0.1489,0.39
802.7344,9,0.119,1.4163
802.7344,10,0.1212,0.5427
802.7344,11,0.101,0.6369
802.7344,12,0.1384,0.4538
802.7344,13,0.0982,0.659
802.7344,14,0.1394,0.4449
802.7344,15,0.1323,0.5192
804.6875,0,0.1315,0.4845
804.6875,1,0.0776,0.7871
804.6875,2,0.2995,0.9585
804.6875,3,0.2323,1.0434
804.6875,4,0.1507,0.3514
804.6875,5,0.1263,0.4928
804.6875,6,0.2557,1.1199
804.6875,7,0.152,0.3396
804.6875,8,0.1844,1.2549
804.6875,9,0.5491,1.707
804.6875,10,0.122,0.5454
804.6875,11,0.1039,0.6469
804.6875,12,0.1391,0.4603
804.6875,13,0.1,0.6552
804.6875,14,0.1477,1.0974
804.6875,15,0.132,1.1477
806.6406,0,0.1324,0.4812
806.6406,1,0.0765,0.7818
806.6406,2,0.304,1.0175
806.6406,3,0.2346,1.0085
806.6406,4,0.2001,1.1387
806.6406,5,0.1269,0.4982
806.6406,6,0.1521,0.305
806.6406,7,0.1528,0.3471
806.6406,8,0.1495,0.3921
806.6406,9,0.153,1.1903
806.6406,10,0.1961,0.9592
806.6406,11,0.1043,0.6256
806.6406,12,0.149,1.0582
806.6406,13,0.0989,0.6654
806.6406,14,0.1388,0.4405
806.6406,15,0.1344,0.5084
808.5938,0,0.1319,0.4582
808.5938,1,0.1326,1.2442
808.5938,2,0.3147,1.0715
808.5938,3,0.2382,0.9388
808.5938,4,0.1513,0.3539
808.5938,5,0.1278,0.4837
808.5938,6,0.2475,0.9367
808.5938,7,0.2113,1.0194
808.5938,8,0.1847,0.9544
808.5938,9,0.1099,0.6277
808.5938,10,0.1248,0.5181
808.5938,11,0.1063,0.612
808.5938,12,0.1393,0.4275
808.5938,13,0.1865,1.0503
808.5938,14,0.1499,0.9472
808.5938,15,0.1373,0.4882
810.5469,0,0.5441,1.2587
810.5469,1,0.0819,0.7994
810.5469,2,0.3024,0.9302
810.5469,3,0.2391,0.9794
810.5469,4,0.2021,0.9889
810.5469,5,0.1972,1.3706
810.5469,6,0.1529,0.3039
810.5469,7,0.2075,1.0984
810.5469,8,0.1925,1.0211
810.5469,9,0.2367,1.0251
810.5469,10,0.1257,0.5326
810.5469,11,0.0719,1.242
810.5469,12,0.1428,0.4161
810.5469,13,0.2263,1.6255
810.5469,14,0.1433,0.4293
810.5469,15,0.135,0.4753
812.5,0,0.3054,0.9887
812.5,1,0.0779,0.7886
812.5,2,0.304,0.8914
812.5,3,0.2313,0.9556
812.5,4,0.2001,1.0244
812.5,5,0.1296,0.5264
812.5,6,0.2462,0.9789
812.5,7,0.1501,0.3566
812.5,8,0.1892,0.9676
812.5,9,0.1112,0.5959
812.5,10,0.1248,0.5212
812.5,11,0.2142,1.0322
812.5,12,0.1423,0.4285
812.5,13,0.1815,1.9207
812.5,14,0.1438,0.425
812.5,15,0.1352,0.5001
814.4531,0,0.1261,0.5054
814.4531,1,0.0786,0.7748
814.4531,2,0.3142,1.0844
814.4531,3,0.2155,0.979
814.4531,4,0.2059,1.1797
814.4531,5,0.1242,0.5114
814.4531,6,0.2423,1.0239
814.4531,7,0.1884,0.9251
814.4531,8,0.1502,0.384
814.4531,9,0.1089,0.6112
814.4531,10,0.124,0.5057
814.4531,11,0.111,0.6225
814.4531,12,0.1908,0.9789
814.4531,13,0.2781,1.2633
814.4531,14,0.1549,0.9877
814.4531,15,0.1326,0.4968
816.4062,0,0.1216,0.5043
816.4062,1,0.1681,1.7937
816.4062,2,0.2976,1.0812
816.4062,3,0.1997,0.9616
816.4062,4,0.1915,1.0293
816.4062,5,0.123,0.5213
816.4062,6,0.2335,1.0048
816.4062,7,0.1473,0.3698
816.4062,8,0.1493,0.3735
816.4062,9,0.1071,0.6271
816.4062,10,0.2022,1.2048
816.4062,11,0.1059,0.6091
816.4062,12,0.1422,0.4158
816.4062,13,0.104,0.6584
816.4062,14,0.1486,0.9871
816.4062,15,0.1339,0.5011
818.3594,0,0.1869,1.1201
818.3594,1,0.0715,0.7994
818.3594,2,0.2768,1.0515
818.3594,3,0.1922,1.0729
818.3594,4,0.1783,0.9279
818.3594,5,0.1166,0.5395
818.3594,6,0.3304,1.8931
818.3594,7,0.1702,0.9406
818.3594,8,0.1466,0.375
818.3594,9,0.1042,0.6305
818.3594,10,0.1191,0.5412
818.3594,11,0.3987,1.5046
818.3594,12,0.1497,1.1423
818.3594,13,0.0988,0.6498
818.3594,14,0.1381,0.462
818.3594,15,0.1296,0.505
820.3125,0,0.2839,1.1682
820.3125,1,0.0764,0.8199
820.3125,2,0.1529,0.2878
820.3125,3,0.1755,0.9236
820.3125,4,0.375,2.8505
820.3125,5,0.1154,0.5719
820.3125,6,0.2123,1.0022
820.3125,7,0.1429,0.4087
820.3125,8,0.4458,3.224
820.3125,9,0.1036,0.6595
820.3125,10,0.1182,0.5609
820.3125,11,0.2167,1.1282
820.3125,12,0.135,0.4551
820.3125,13,0.1599,0.8866
820.3125,14,0.1388,0.4693
820.3125,15,0.1294,0.5198
822.2656,0,0.1112,0.5414
822.2656,1,0.0856,0.7257
822.2656,2,0.2344,5.3789
822.2656,3,0.1447,0.4083
822.2656,4,0.1455,0.4212
822.2656,5,0.1159,0.5697
822.2656,6,0.2063,0.9797
822.2656,7,0.1398,0.4196
822.2656,8,0.143,0.3983
822.2656,9,0.105,0.6501
822.2656,10,0.1162,0.5655
822.2656,11,0.1074,0.6436
822.2656,12,0.1365,0.466
822.2656,13,0.0935,0.6712
822.2656,14,0.1483,1.0775
822.2656,15,0.1275,0.5177
824.2188,0,0.1129,0.6114
824.2188,1,0.0877,0.6646
824.2188,2,2.088,4.204
824.2188,3,0.1678,0.9831
824.2188,4,0.146,0.419
824.2188,5,0.1195,0.5526
824.2188,6,0.1533,0.342
824.2188,7,0.1747,1.1144
824.2188,8,0.1434,0.4238
824.2188,9,0.1052,0.5882
824.2188,10,0.1184,0.5622
824.2188,11,0.1942,0.951
824.2188,12,0.1364,0.4585
824.2188,13,0.0969,0.6796
824.2188,14,0.1373,0.4644
824.2188,15,0.1292,0.5126
826.1719,0,0.1082,0.5892
826.1719,1,0.0864,0.7645
826.1719,2,0.2469,0.9595
826.1719,3,0.2727,4.2084
826.1719,4,0.1655,1.0667
826.1719,5,0.1197,0.564
826.1719,6,0.2109,1.134
826.1719,7,0.1386,0.4542
826.1719,8,0.1645,1.0321
826.1719,9,0.1083,0.6244
826.1719,10,0.1185,0.5582
826.1719,11,0.1096,0.61
826.1719,12,0.1341,0.4735
826.1719,13,0.0947,0.6844
826.1719,14,0.1359,0.4525
826.1719,15,0.1279,0.5089
828.125,0,0.1102,0.6055
828.125,1,0.076,0.7792
828.125,2,0.2478,1.0988
828.125,3,0.1423,0.4165
828.125,4,0.1627,0.984
828.125,5,0.1164,0.5796
828.125,6,0.6156,3.8398
828.125,7,0.1376,0.4464
828.125,8,0.1466,0.4023
828.125,9,0.1038,0.6295
828.125,10,0.1182,0.5573
828.125,11,0.2373,1.1329
828.125,12,0.1055,1.0121
828.125,13,0.097,0.7065
828.125,14,0.1339,0.4402
828.125,15,0.1274,0.5253
830.0781,0,0.1114,0.5767
830.0781,1,0.0691,0.8402
830.0781,2,0.2449,1.0419
830.0781,3,0.1458,0.3937
830.0781,4,0.1446,0.4125
830.0781,5,0.1097,0.6114
830.0781,6,0.9004,4.6612
830.0781,7,0.1387,0.4441
830.0781,8,0.1465,0.3984
830.0781,9,0.1023,0.6436
830.0781,10,0.1164,0.5524
830.0781,11,0.1005,0.6274
830.0781,12,0.1335,0.4553
830.0781,13,0.0917,0.6411
830.0781,14,0.1349,0.4753
830.0781,15,0.1316,0.5249
832.0312,0,0.1141,0.5631
832.0312,1,0.0717,2.1402
832.0312,2,0.2446,0.9127
832.0312,3,0.1723,0.9648
832.0312,4,0.1444,0.4075
832.0312,5,0.1106,0.6037
832.0312,6,0.1973,1.0541
832.0312,7,0.1375,0.4479
832.0312,8,0.1728,1.0703
832.0312,9,0.0847,1.3117
832.0312,10,0.1183,0.5445
832.0312,11,0.101,0.6367
832.0312,12,0.1383,0.4531
832.0312,13,0.1116,1.891
832.0312,14,0.1367,0.4522
832.0312,15,0.129,0.5
833.9844,0,0.1152,0.5757
833.9844,1,0.0753,0.8631
833.9844,2,0.2553,0.9982
833.9844,3,0.1798,1.1308
833.9844,4,0.1631,0.9513
833.9844,5,0.1091,0.6112
833.9844,6,0.1517,0.3536
833.9844,7,0.1466,0.9112
833.9844,8,0.1778,1.0945
833.9844,9,0.1062,0.6351
833.9844,10,0.1217,0.5506
833.9844,11,0.2594,1.6498
833.9844,12,0.1388,0.4337
833.9844,13,0.1001,0.6697
833.9844,14,0.1373,0.4382
833.9844,15,0.1326,0.5022
835.9375,0,0.118,0.5855
835.9375,1,0.0722,0.8027
835.9375,2,0.3238,1.6045
835.9375,3,0.1779,1.0252
835.9375,4,0.1444,0.4093
835.9375,5,0.1077,0.5927
835.9375,6,0.1502,0.3621
835.9375,7,0.1399,0.4331
835.9375,8,0.1795,1.1038
835.9375,9,0.1073,0.6048
835.9375,10,0.12,0.5384
835.9375,11,0.1058,0.644
835.9375,12,0.1391,0.4394
835.9375,13,0.1001,0.6472
835.9375,14,0.1354,0.4381
835.9375,15,0.1325,0.4887
837.8906,0,0.1177,0.5751
837.8906,1,0.0735,0.8442
837.8906,2,0.2501,1.0104
837.8906,3,0.3816,5.0943
837.8906,4,0.144,0.416
837.8906,5,0.1094,0.605
837.8906,6,0.1891,0.8418
837.8906,7,0.1395,0.4453
837.8906,8,0.1496,0.3877
837.8906,9,0.4047,1.576
837.8906,10,0.124,0.5317
837.8906,11,0.1049,0.6184
837.8906,12,0.067,7.844
837.8906,13,0.0999,0.6369
837.8906,14,0.141,0.4425
837.8906,15,0.1343,0.4998
839.8438,0,0.113,0.5784
839.8438,1,0.0748,0.8435
839.8438,2,0.1691,5.7335
839.8438,3,0.1468,0.3897
839.8438,4,0.158,0.982
839.8438,5,0.1075,0.5856
839.8438,6,0.1882,0.8886
839.8438,7,0.1361,0.4568
839.8438,8,0.2311,0.5597
839.8438,9,0.1489,1.6923
839.8438,10,0.1208,0.5085
839.8438,11,0.105,0.628
839.8438,12,0.1073,3.6059
839.8438,13,0.1302,1.3641
839.8438,14,0.2732,2.3252
839.8438,15,0.2452,1.4279
841.7969,0,0.1063,0.5686
841.7969,1,0.0722,0.8079
841.7969,2,0.228,0.8965
841.7969,3,0.1458,0.389
841.7969,4,0.1484,0.9636
841.7969,5,0.1053,0.6002
841.7969,6,0.1484,0.3653
841.7969,7,0.1366,0.473
841.7969,8,0.1474,0.3951
841.7969,9,0.2367,1.2208
841.7969,10,0.1276,0.9311
841.7969,11,0.1029,0.6605
841.7969,12,0.1377,0.4497
841.7969,13,0.0999,0.6609
841.7969,14,0.1366,0.4604
841.7969,15,0.1332,0.4879
843.75,0,0.1074,0.6127
843.75,1,0.068,0.8309
843.75,2,0.155,0.3099
843.75,3,0.1431,0.4092
843.75,4,0.1429,0.9873
843.75,5,0.1056,0.6092
843.75,6,0.1761,0.9423
843.75,7,0.1283,0.4799
843.75,8,0.147,0.4065
843.75,9,0.1014,0.6507
843.75,10,0.1191,0.5773
843.75,11,0.1012,0.6719
843.75,12,0.1344,0.4611
843.75,13,0.1933,1.0834
843.75,14,0.1377,0.9842
843.75,15,0.1288,0.5088
845.7031,0,0.1068,0.6442
845.7031,1,0.0736,0.791
845.7031,2,0.2153,1.1382
845.7031,3,0.1578,1.1447
845.7031,4,0.1346,0.4512
845.7031,5,0.4874,2.2777
845.7031,6,0.1474,0.3982
845.7031,7,0.0395,9.5297
845.7031,8,0.1448,0.4252
845.7031,9,0.1003,0.6247
845.7031,10,0.1135,0.567
845.7031,11,0.0997,0.6922
845.7031,12,0.1312,0.4715
845.7031,13,0.092,0.6518
845.7031,14,0.1341,0.4635
845.7031,15,0.1256,0.521
847.6562,0,0.1055,0.64
847.6562,1,0.0904,0.7152
847.6562,2,0.2089,0.9466
847.6562,3,0.1428,0.4269
847.6562,4,0.1336,0.4617
847.6562,5,0.1115,0.5868
847.6562,6,0.1674,0.9233
847.6562,7,0.1231,1.3697
847.6562,8,0.1622,1.1
847.6562,9,0.1046,0.6316
847.6562,10,0.2001,1.1224
847.6562,11,0.1673,2.0093
847.6562,12,0.1301,0.4867
847.6562,13,0.0917,0.6716
847.6562,14,0.1378,0.4423
847.6562,15,0.1282,0.5171
849.6094,0,0.2035,1.276
849.6094,1,0.1014,0.6576
849.6094,2,0.1538,0.3343
849.6094,3,0.1423,0.4285
849.6094,4,0.1315,0.4844
849.6094,5,0.447,1.4533
849.6094,6,0.1459,0.4056
849.6094,7,0.1248,0.5102
849.6094,8,0.1577,0.897
849.6094,9,0.107,0.6127
849.6094,10,0.1146,0.5785
849.6094,11,0.0978,0.6694
849.6094,12,0.1284,0.5019
849.6094,13,0.0913,0.719
849.6094,14,0.1342,0.4652
849.6094,15,0.126,0.5259
851.5625,0,0.1046,0.6489
851.5625,1,0.0935,0.6843
851.5625,2,0.2143,1.0589
851.5625,3,0.1589,0.8351
851.5625,4,0.1296,0.4881
851.5625,5,0.1138,0.5832
851.5625,6,0.1463,0.4008
851.5625,7,0.2355,1.1118
851.5625,8,0.1574,0.9402
851.5625,9,0.0872,1.1758
851.5625,10,0.1138,0.5725
851.5625,11,0.4013,1.6953
851.5625,12,0.1277,0.4755
851.5625,13,0.4605,1.8784
851.5625,14,0.1365,0.4645
851.5625,15,0.1269,0.5255
853.5156,0,0.101,0.6914
853.5156,1,0.0809,0.8764
853.5156,2,0.1527,0.3551
853.5156,3,0.15,0.9478
853.5156,4,0.127,0.4775
853.5156,5,0.1049,0.6219
853.5156,6,0.1432,0.4206
853.5156,7,0.1188,0.5239
853.5156,8,0.1434,0.4016
853.5156,9,0.135,1.7497
853.5156,10,0.1148,0.5745
853.5156,11,0.0949,0.6991
853.5156,12,0.1294,0.4832
853.5156,13,0.0939,0.6921
853.5156,14,0.1306,0.4668
853.5156,15,0.1277,0.505
855.4688,0,0.0986,0.6322
855.4688,1,0.1716,2.1347
855.4688,2,0.151,0.3534
855.4688,3,0.142,0.4287
855.4688,4,0.127,0.5018
855.4688,5,0.0984,0.6625
855.4688,6,0.142,0.399
855.4688,7,0.1197,0.5553
855.4688,8,0.1407,0.4153
855.4688,9,0.099,0.6315
855.4688,10,0.5237,1.4929
855.4688,11,0.0941,0.6746
855.4688,12,0.1298,0.4908
855.4688,13,0.2634,1.3688
855.4688,14,0.1316,0.4731
855.4688,15,0.1287,0.5202
857.4219,0,0.1009,0.6754
857.4219,1,0.0666,0.8442
857.4219,2,0.1971,0.9603
857.4219,3,0.157,1.0948
857.4219,4,0.1273,0.4989
857.4219,5,0.1019,0.663
857.4219,6,0.1643,1.0078
857.4219,7,0.12,0.551
857.4219,8,0.1714,1.1042
857.4219,9,0.1009,0.6403
857.4219,10,0.1167,0.5557
857.4219,11,0.0985,0.6816
857.4219,12,0.13,0.4718
857.4219,13,0.0951,0.6676
857.4219,14,0.1361,0.475
857.4219,15,0.1308,0.5355
859.375,0,0.1001,0.6649
859.375,1,0.0687,0.8318
859.375,2,0.2082,1.1038
859.375,3,0.1421,0.4172
859.375,4,0.125,0.4886
859.375,5,0.1004,0.6293
859.375,6,0.1639,0.97
859.375,7,0.121,0.5596
859.375,8,0.1456,0.388
859.375,9,0.1049,1.1586
859.375,10,0.1179,0.5413
859.375,11,0.1019,0.6615
859.375,12,0.1363,0.4688
859.375,13,0.1516,2.158
859.375,14,0.1347,0.4417
859.375,15,0.1296,0.5028
861.3281,0,0.0976,0.6735
861.3281,1,0.069,0.8355
861.3281,2,0.2078,0.9739
861.3281,3,0.1409,0.4058
861.3281,4,0.2247,1.4298
861.3281,5,0.1913,2.0578
861.3281,6,0.1857,2.7032
861.3281,7,0.118,0.5605
861.3281,8,0.1481,0.3726
861.3281,9,0.1377,0.8437
861.3281,10,0.1168,0.5745
861.3281,11,0.1045,0.6831
861.3281,12,0.1335,0.4599
861.3281,13,0.0974,0.6338
861.3281,14,0.136,0.4501
861.3281,15,0.1317,0.4885
863.2812,0,0.0974,0.6633
863.2812,1,0.0667,0.7973
863.2812,2,0.2079,0.9868
863.2812,3,0.1439,0.408
863.2812,4,0.1253,0.5196
863.2812,5,0.101,0.6859
863.2812,6,0.1438,0.3963
863.2812,7,0.1503,0.8061
863.2812,8,0.149,0.3938
863.2812,9,0.1069,0.6797
863.2812,10,0.1171,1.0875
863.2812,11,0.1042,0.636
863.2812,12,0.135,0.4599
863.2812,13,0.1031,0.7016
863.2812,14,0.1371,0.4769
863.2812,15,0.1336,0.4982
865.2344,0,0.2049,1.2553
865.2344,1,0.0709,0.9129
865.2344,2,0.6361,3.2933
865.2344,3,0.1417,0.4209
865.2344,4,0.1239,0.4858
865.2344,5,0.1002,0.6713
865.2344,6,0.1423,0.4026
865.2344,7,0.1827,1.6031
865.2344,8,0.1776,1.0014
865.2344,9,0.1036,0.6217
865.2344,10,0.1184,0.5615
865.2344,11,0.1014,0.641
865.2344,12,0.1338,0.4665
865.2344,13,0.0996,0.6748
865.2344,14,0.1339,0.4577
865.2344,15,0.1345,0.4929
867.1875,0,0.09,0.7311
867.1875,1,0.0665,0.863
867.1875,2,0.1952,0.9615
867.1875,3,0.1548,1.1829
867.1875,4,0.1213,0.5382
867.1875,5,0.1429,0.8446
867.1875,6,0.163,1.1488
867.1875,7,0.1128,0.5713
867.1875,8,0.1744,1.1492
867.1875,9,0.1001,0.6293
867.1875,10,0.2155,0.9176
867.1875,11,0.238,1.6649
867.1875,12,0.1321,0.474
867.1875,13,0.2372,1.2894
867.1875,14,0.1332,0.4777
867.1875,15,0.1324,0.5151
869.1406,0,0.0857,0.7309
869.1406,1,0.0669,0.9543
869.1406,2,0.1512,0.3672
869.1406,3,0.1382,0.4368
869.1406,4,0.2453,1.0549
869.1406,5,0.0946,0.6798
869.1406,6,0.1509,0.9303
869.1406,7,0.1101,0.607
869.1406,8,0.1445,0.4127
869.1406,9,0.0981,0.6838
869.1406,10,0.1161,0.5981
869.1406,11,0.1007,0.6943
869.1406,12,0.1293,0.4776
869.1406,13,0.0959,0.7142
869.1406,14,0.1341,0.4815
869.1406,15,0.1323,0.527
871.0938,0,0.083,0.7502
871.0938,1,0.1112,1.1103
871.0938,2,0.1505,0.368
871.0938,3,0.1371,0.4464
871.0938,4,0.1155,0.5583
871.0938,5,0.1017,0.5992
871.0938,6,0.1423,0.4146
871.0938,7,0.1104,0.6219
871.0938,8,0.1599,1.0173
871.0938,9,0.2184,1.3942
871.0938,10,0.1385,1.8528
871.0938,11,0.0988,0.661
871.0938,12,0.2973,0.9519
871.0938,13,0.0938,0.7004
871.0938,14,0.1307,0.5102
871.0938,15,0.1294,0.5212
873.0469,0,0.084,0.7833
873.0469,1,0.1453,2.1043
873.0469,2,0.1807,0.975
873.0469,3,0.1371,0.4448
873.0469,4,0.1139,0.5634
873.0469,5,0.9815,1.7775
873.0469,6,0.1474,0.3899
873.0469,7,0.1097,0.5821
