freqs,channel,p1,chi2
515.625,10,0.2942,1.9003
515.625,11,0.3022,2.3382
515.625,12,0.3993,2.0089
515.625,13,0.2744,1.3661
515.625,14,0.3805,1.7081
515.625,15,0.4533,218.6231
517.5781,0,0.3087,1.3193
517.5781,1,0.2614,1.3747
517.5781,2,0.7231,1.3672
517.5781,3,0.325,2.3499
517.5781,4,0.4853,2.0163
517.5781,5,0.3579,1.5001
517.5781,6,0.7353,1.4768
517.5781,7,0.592,1.4946
517.5781,8,0.4294,2.7816
517.5781,9,0.2474,1.6936
517.5781,10,0.2861,1.9454
517.5781,11,0.293,2.4366
517.5781,12,0.3849,2.0037
517.5781,13,0.2638,1.3398
517.5781,14,0.3681,1.5914
517.5781,15,0.4672,263.6659
519.5312,0,0.2933,1.426
519.5312,1,0.2513,1.4935
519.5312,2,0.7079,1.2039
519.5312,3,0.3147,2.1881
519.5312,4,0.4654,2.0435
519.5312,5,0.3429,1.5121
519.5312,6,0.7118,1.5172
519.5312,7,0.5686,1.6965
519.5312,8,0.414,2.804
519.5312,9,0.2403,1.6822
519.5312,10,0.2786,1.7091
519.5312,11,0.2834,2.2409
519.5312,12,0.3695,1.8712
519.5312,13,0.2562,1.3305
519.5312,14,0.3578,1.4809
519.5312,15,0.4821,308.8168
521.4844,0,0.2799,1.4912
521.4844,1,0.2419,1.3902
521.4844,2,0.6944,1.2411
521.4844,3,0.3062,1.8525
521.4844,4,0.4501,1.9705
521.4844,5,0.3323,1.4343
521.4844,6,0.6948,1.4663
521.4844,7,0.5449,1.6228
521.4844,8,0.4009,2.7126
521.4844,9,0.2364,1.6052
521.4844,10,0.2723,1.5583
521.4844,11,0.2754,2.3312
521.4844,12,0.3564,2.0142
521.4844,13,0.2519,1.1937
521.4844,14,0.3507,1.5053
521.4844,15,0.4985,348.2698
523.4375,0,0.2718,1.3484
523.4375,1,0.2371,1.2277
523.4375,2,0.6866,1.1409
523.4375,3,0.3016,1.8184
523.4375,4,0.4406,2.015
523.4375,5,0.3275,1.3013
523.4375,6,0.6844,1.4017
523.4375,7,0.5259,1.5851
523.4375,8,0.3916,2.9632
523.4375,9,0.2353,1.5395
523.4375,10,0.2685,1.7267
523.4375,11,0.2691,2.281
523.4375,12,0.347,1.9937
523.4375,13,0.2495,0.9234
523.4375,14,0.346,1.395
523.4375,15,0.5104,376.7779
525.3906,0,0.2679,1.2546
525.3906,1,0.2362,1.4812
525.3906,2,0.6832,1.1188
525.3906,3,0.2993,1.7802
525.3906,4,0.4386,2.0557
525.3906,5,0.3234,1.3503
525.3906,6,0.6782,1.3867
525.3906,7,0.5142,1.5456
525.3906,8,0.387,2.9133
525.3906,9,0.2349,1.6738
525.3906,10,0.2653,1.9129
525.3906,11,0.2652,2.1656
525.3906,12,0.3433,1.8848
525.3906,13,0.2484,1.1615
525.3906,14,0.3432,1.3361
525.3906,15,0.5189,391.7554
527.3438,0,0.2671,1.2629
527.3438,1,0.2367,1.5022
527.3438,2,0.6834,1.2363
527.3438,3,0.2962,2.0767
527.3438,4,0.4417,1.9981
527.3438,5,0.3178,1.3494
527.3438,6,0.6739,1.4011
527.3438,7,0.5064,1.6548
527.3438,8,0.3878,2.8204
527.3438,9,0.2335,1.5481
527.3438,10,0.2633,1.7177
527.3438,11,0.2633,2.1019
527.3438,12,0.3454,1.7725
527.3438,13,0.247,0.958
527.3438,14,0.3414,1.2766
527.3438,15,0.5105,358.9623
529.2969,0,0.2724,1.3366
529.2969,1,0.2394,1.495
529.2969,2,0.6877,1.2364
529.2969,3,0.2931,2.1843
529.2969,4,0.4522,2.107
529.2969,5,0.3162,1.4203
529.2969,6,0.6762,1.4661
529.2969,7,0.5048,1.5355
529.2969,8,0.3931,2.743
529.2969,9,0.2314,1.723
529.2969,10,0.263,1.786
529.2969,11,0.2619,1.7472
529.2969,12,0.3525,1.785
529.2969,13,0.2464,1.236
529.2969,14,0.3413,1.4698
529.2969,15,0.4869,287.8187
531.25,0,0.2823,1.3561
531.25,1,0.2453,1.6428
531.25,2,0.698,1.2937
531.25,3,0.2922,2.0783
531.25,4,0.467,1.9868
531.25,5,0.3207,1.5631
531.25,6,0.686,1.3937
531.25,7,0.5074,1.5704
531.25,8,0.4015,2.6179
531.25,9,0.2315,1.8778
531.25,10,0.2649,1.8327
531.25,11,0.2647,1.8434
531.25,12,0.3621,1.9413
531.25,13,0.2477,1.3122
531.25,14,0.3447,1.4881
531.25,15,0.4693,235.9865
533.2031,0,0.2949,1.5039
533.2031,1,0.2533,1.6393
533.2031,2,0.7113,1.26
533.2031,3,0.2932,2.0613
533.2031,4,0.4862,2.1165
533.2031,5,0.328,1.4903
533.2031,6,0.6984,1.5011
533.2031,7,0.5119,1.5112
533.2031,8,0.4104,2.6753
533.2031,9,0.2343,1.8835
533.2031,10,0.2683,1.7225
533.2031,11,0.2672,2.2062
533.2031,12,0.372,1.8735
533.2031,13,0.2519,1.095
533.2031,14,0.3502,1.4263
533.2031,15,0.4532,201.3485
535.1562,0,0.3065,1.649
535.1562,1,0.2597,1.744
535.1562,2,0.7197,1.5476
535.1562,3,0.2934,2.3375
535.1562,4,0.5058,2.5494
535.1562,5,0.3329,1.4466
535.1562,6,0.7092,1.519
535.1562,7,0.5147,1.6044
535.1562,8,0.4165,2.6379
535.1562,9,0.2368,1.7629
535.1562,10,0.2717,1.7704
535.1562,11,0.2681,2.1993
535.1562,12,0.3791,1.8797
535.1562,13,0.2569,1.1536
535.1562,14,0.3559,1.3167
535.1562,15,0.4392,179.2072
537.1094,0,0.3124,1.4686
537.1094,1,0.2628,1.8191
537.1094,2,0.7186,1.275
537.1094,3,0.2917,2.5229
537.1094,4,0.5188,2.5426
537.1094,5,0.3332,1.2868
537.1094,6,0.7122,1.4783
537.1094,7,0.5124,1.4792
537.1094,8,0.4166,2.7388
537.1094,9,0.2359,1.731
537.1094,10,0.2719,1.9142
537.1094,11,0.2666,2.2344
537.1094,12,0.381,1.6606
537.1094,13,0.2591,1.2785
537.1094,14,0.3581,1.3982
537.1094,15,0.4236,162.714
539.0625,0,0.3109,1.4014
539.0625,1,0.2624,1.7877
539.0625,2,0.7071,1.3182
539.0625,3,0.2877,2.1662
539.0625,4,0.5247,2.6819
539.0625,5,0.3305,1.4124
539.0625,6,0.7079,1.4233
539.0625,7,0.504,1.5208
539.0625,8,0.4089,2.6522
539.0625,9,0.2308,1.9479
539.0625,10,0.2682,1.8485
539.0625,11,0.261,2.2371
539.0625,12,0.3763,1.8158
539.0625,13,0.256,1.393
539.0625,14,0.3539,1.534
539.0625,15,0.4017,150.0714
541.0156,0,0.3031,1.4609
541.0156,1,0.2595,1.7246
541.0156,2,0.6876,1.3007
541.0156,3,0.2815,1.9308
541.0156,4,0.524,3.0326
541.0156,5,0.3221,1.7174
541.0156,6,0.6931,1.4889
541.0156,7,0.4893,1.5624
541.0156,8,0.3941,2.6262
541.0156,9,0.2232,1.7483
541.0156,10,0.2614,1.7
541.0156,11,0.2528,2.4211
541.0156,12,0.3651,1.8999
541.0156,13,0.2492,1.2994
541.0156,14,0.3443,1.5274
541.0156,15,0.3747,137.8568
542.9688,0,0.2918,1.311
542.9688,1,0.2549,1.9543
542.9688,2,0.6646,1.1867
542.9688,3,0.2742,1.723
542.9688,4,0.5176,3.0792
542.9688,5,0.3101,1.7922
542.9688,6,0.6709,1.4043
542.9688,7,0.4712,1.4697
542.9688,8,0.377,2.6453
542.9688,9,0.2148,1.7774
542.9688,10,0.2539,1.719
542.9688,11,0.2432,2.2065
542.9688,12,0.3497,1.9301
542.9688,13,0.2409,1.2906
542.9688,14,0.3318,1.4473
542.9688,15,0.3484,125.0476
544.9219,0,0.2808,1.3965
544.9219,1,0.2507,1.9053
544.9219,2,0.6426,1.173
544.9219,3,0.2686,1.6696
544.9219,4,0.5086,3.0315
544.9219,5,0.2998,1.7011
544.9219,6,0.6475,1.3684
544.9219,7,0.4561,1.7005
544.9219,8,0.3599,2.5933
544.9219,9,0.2065,1.7401
544.9219,10,0.247,1.8005
544.9219,11,0.2342,1.9578
544.9219,12,0.3343,1.7861
544.9219,13,0.234,1.1823
544.9219,14,0.3201,1.424
544.9219,15,0.3242,109.4788
546.875,0,0.2719,1.3269
546.875,1,0.249,1.7649
546.875,2,0.6281,1.2549
546.875,3,0.2653,1.9097
546.875,4,0.4998,2.7345
546.875,5,0.2939,1.5553
546.875,6,0.6296,1.2387
546.875,7,0.4435,1.4517
546.875,8,0.3458,2.4268
546.875,9,0.1993,1.8149
546.875,10,0.2413,1.6328
546.875,11,0.2263,1.864
546.875,12,0.3213,1.7958
546.875,13,0.2293,1.1698
546.875,14,0.3111,1.4627
546.875,15,0.2982,82.3513
548.8281,0,0.266,1.3055
548.8281,1,0.2508,1.6835
548.8281,2,0.6205,1.1756
548.8281,3,0.2625,1.6284
548.8281,4,0.4973,3.2733
548.8281,5,0.29,1.373
548.8281,6,0.6162,1.2736
548.8281,7,0.4352,1.3685
548.8281,8,0.3361,2.4167
548.8281,9,0.194,1.6681
548.8281,10,0.2373,1.6887
548.8281,11,0.2207,1.9734
548.8281,12,0.3117,1.7331
548.8281,13,0.2258,1.2031
548.8281,14,0.3053,1.4484
548.8281,15,0.2906,88.0366
550.7812,0,0.2633,1.3245
550.7812,1,0.253,1.5194
550.7812,2,0.6211,1.1451
550.7812,3,0.2587,1.6084
550.7812,4,0.495,3.2521
550.7812,5,0.2859,1.2756
550.7812,6,0.6115,1.3803
550.7812,7,0.4315,1.588
550.7812,8,0.3307,2.5033
550.7812,9,0.1912,1.6429
550.7812,10,0.235,1.7073
550.7812,11,0.2178,2.15
550.7812,12,0.3071,1.7226
550.7812,13,0.2226,1.1071
550.7812,14,0.3031,1.5001
550.7812,15,0.2809,79.3262
552.7344,0,0.2634,1.2802
552.7344,1,0.2552,1.8088
552.7344,2,0.6279,1.1078
552.7344,3,0.2565,1.5761
552.7344,4,0.4936,3.019
552.7344,5,0.2829,1.3025
552.7344,6,0.6112,1.3719
552.7344,7,0.4334,1.5896
552.7344,8,0.3298,2.4603
552.7344,9,0.1907,1.6684
552.7344,10,0.2345,1.8783
552.7344,11,0.2171,2.0597
552.7344,12,0.3072,1.5817
552.7344,13,0.2201,1.1396
552.7344,14,0.3041,1.5149
552.7344,15,0.2811,84.1529
554.6875,0,0.267,1.2802
554.6875,1,0.257,2.2406
554.6875,2,0.64,1.1885
554.6875,3,0.2589,1.5185
554.6875,4,0.4949,3.0952
554.6875,5,0.2838,1.3221
554.6875,6,0.6165,1.5217
554.6875,7,0.4407,1.4438
554.6875,8,0.3336,2.7906
554.6875,9,0.1913,1.7723
554.6875,10,0.2359,1.8122
554.6875,11,0.2186,2.0829
554.6875,12,0.3113,1.9004
554.6875,13,0.2196,1.3221
554.6875,14,0.3074,1.3497
554.6875,15,0.2829,84.4096
556.6406,0,0.2739,1.408
556.6406,1,0.2602,2.645
556.6406,2,0.658,1.0837
556.6406,3,0.2652,1.4793
556.6406,4,0.4962,3.0326
556.6406,5,0.289,1.3985
556.6406,6,0.6263,1.6312
556.6406,7,0.4517,1.523
556.6406,8,0.3409,2.6033
556.6406,9,0.1932,1.6909
556.6406,10,0.2388,1.9042
556.6406,11,0.2219,1.9877
556.6406,12,0.3177,1.9932
556.6406,13,0.2217,1.1828
556.6406,14,0.3126,1.2893
556.6406,15,0.2875,86.225
558.5938,0,0.2815,1.4158
558.5938,1,0.2651,2.5171
558.5938,2,0.6762,1.2275
558.5938,3,0.2722,1.5995
558.5938,4,0.4957,2.9308
558.5938,5,0.2959,1.5382
558.5938,6,0.6365,1.5296
558.5938,7,0.4642,1.6483
558.5938,8,0.3493,2.6281
558.5938,9,0.1961,1.7443
558.5938,10,0.2417,1.842
558.5938,11,0.226,2.0851
558.5938,12,0.325,1.7179
558.5938,13,0.2249,1.2908
558.5938,14,0.3183,1.4883
558.5938,15,0.2909,83.5819
560.5469,0,0.2882,1.3173
560.5469,1,0.269,2.4089
560.5469,2,0.6901,1.1776
560.5469,3,0.2764,1.7367
560.5469,4,0.4912,2.8752
560.5469,5,0.301,1.4508
560.5469,6,0.6447,1.5222
560.5469,7,0.4759,1.5964
560.5469,8,0.3558,2.5364
560.5469,9,0.1991,1.8138
560.5469,10,0.2437,1.8281
560.5469,11,0.2292,2.22
560.5469,12,0.3307,1.7111
560.5469,13,0.2273,1.3629
560.5469,14,0.3217,1.3968
560.5469,15,0.291,77.3854
562.5,0,0.2914,1.4878
562.5,1,0.2682,2.1774
562.5,2,0.696,1.212
562.5,3,0.2768,1.8105
562.5,4,0.481,3.0237
562.5,5,0.304,1.5324
562.5,6,0.6465,1.3373
562.5,7,0.4833,1.4895
562.5,8,0.3584,2.3665
562.5,9,0.1999,1.7061
562.5,10,0.2432,1.9519
562.5,11,0.2299,2.1007
562.5,12,0.3326,1.7524
562.5,13,0.2269,1.2806
562.5,14,0.321,1.4788
562.5,15,0.2881,71.2958
564.4531,0,0.2906,1.2859
564.4531,1,0.2626,2.0114
564.4531,2,0.6903,1.079
564.4531,3,0.2736,1.6484
564.4531,4,0.464,2.4503
564.4531,5,0.3026,1.4613
564.4531,6,0.6396,1.3156
564.4531,7,0.4848,1.5308
564.4531,8,0.3553,2.2723
564.4531,9,0.1976,1.7801
564.4531,10,0.2396,2.0573
564.4531,11,0.2275,2.1529
564.4531,12,0.3286,1.7547
564.4531,13,0.2238,1.1013
564.4531,14,0.316,1.4225
564.4531,15,0.2846,72.9444
566.4062,0,0.2856,1.498
566.4062,1,0.2532,1.863
566.4062,2,0.6755,1.2295
566.4062,3,0.2675,1.5396
566.4062,4,0.4444,2.3826
566.4062,5,0.2986,1.5472
566.4062,6,0.6285,1.3985
566.4062,7,0.4805,1.5988
566.4062,8,0.3475,2.2228
566.4062,9,0.1939,1.6845
566.4062,10,0.2332,1.9177
566.4062,11,0.2234,2.2955
566.4062,12,0.3202,1.9338
566.4062,13,0.2183,1.1279
566.4062,14,0.307,1.4616
566.4062,15,0.284,89.4903
568.3594,0,0.279,1.291
568.3594,1,0.244,1.7574
568.3594,2,0.6569,1.1566
568.3594,3,0.2606,1.6358
568.3594,4,0.4231,2.3783
568.3594,5,0.2927,1.6128
568.3594,6,0.612,1.5948
568.3594,7,0.4724,1.4333
568.3594,8,0.3379,2.3422
568.3594,9,0.1904,1.5175
568.3594,10,0.2259,1.7824
568.3594,11,0.2185,2.2034
568.3594,12,0.3094,1.7036
568.3594,13,0.2126,1.2118
568.3594,14,0.2963,1.4244
568.3594,15,0.2796,99.7185
570.3125,0,0.2735,1.3824
570.3125,1,0.2365,1.4826
570.3125,2,0.6393,1.1918
570.3125,3,0.2552,1.5471
570.3125,4,0.4035,1.9966
570.3125,5,0.2886,1.6038
570.3125,6,0.597,1.6402
570.3125,7,0.4626,1.3378
570.3125,8,0.3288,2.4077
570.3125,9,0.1884,1.4333
570.3125,10,0.2189,1.6785
570.3125,11,0.2143,2.1916
570.3125,12,0.3001,1.808
570.3125,13,0.2086,1.3703
570.3125,14,0.2877,1.3519
570.3125,15,0.2756,108.6468
572.2656,0,0.2705,1.4912
572.2656,1,0.2316,1.1588
572.2656,2,0.6267,1.1339
572.2656,3,0.2526,1.2446
572.2656,4,0.3896,1.9741
572.2656,5,0.2883,1.3838
572.2656,6,0.5842,1.444
572.2656,7,0.4538,1.4946
572.2656,8,0.3227,2.4863
572.2656,9,0.1871,1.3452
572.2656,10,0.2131,1.6921
572.2656,11,0.2115,1.8951
572.2656,12,0.293,1.7002
572.2656,13,0.2066,1.1373
572.2656,14,0.2807,1.5141
572.2656,15,0.2729,119.297
574.2188,0,0.2707,1.3493
574.2188,1,0.2276,1.3246
574.2188,2,0.6194,1.202
574.2188,3,0.2514,1.3143
574.2188,4,0.3798,1.9207
574.2188,5,0.2899,1.3329
574.2188,6,0.5777,1.3865
574.2188,7,0.4478,1.5057
574.2188,8,0.3202,2.4061
574.2188,9,0.1862,1.293
574.2188,10,0.2097,1.7766
574.2188,11,0.2104,1.9978
574.2188,12,0.29,1.6524
574.2188,13,0.206,1.1636
574.2188,14,0.2768,1.4716
574.2188,15,0.2699,123.6229
576.1719,0,0.2731,1.2985
576.1719,1,0.222,1.1884
576.1719,2,0.6156,1.1513
576.1719,3,0.2503,1.4059
576.1719,4,0.376,1.7854
576.1719,5,0.291,1.5236
576.1719,6,0.5771,1.2604
576.1719,7,0.4455,1.4521
576.1719,8,0.3212,2.2411
576.1719,9,0.1858,1.5797
576.1719,10,0.2085,1.6317
576.1719,11,0.2102,1.8985
576.1719,12,0.2903,1.603
576.1719,13,0.2055,1.2616
576.1719,14,0.2756,1.2648
576.1719,15,0.278,147.4531
578.125,0,0.278,1.392
578.125,1,0.2172,1.2675
578.125,2,0.6206,1.2396
578.125,3,0.2498,1.6414
578.125,4,0.3789,1.7809
578.125,5,0.2909,1.4025
578.125,6,0.5837,1.3418
578.125,7,0.4466,1.5332
578.125,8,0.3255,2.1163
578.125,9,0.1867,1.5342
578.125,10,0.2104,1.591
578.125,11,0.212,2.1391
578.125,12,0.2954,1.5801
578.125,13,0.2056,1.2715
578.125,14,0.2772,1.2228
578.125,15,0.2867,163.5541
580.0781,0,0.2853,1.3068
580.0781,1,0.2174,1.4351
580.0781,2,0.6312,1.217
580.0781,3,0.2523,1.8456
580.0781,4,0.3864,1.8655
580.0781,5,0.2937,1.3299
580.0781,6,0.5946,1.3597
580.0781,7,0.4519,1.5579
580.0781,8,0.333,2.066
580.0781,9,0.1894,1.6408
580.0781,10,0.2136,1.616
580.0781,11,0.2153,2.0747
580.0781,12,0.3039,1.6505
580.0781,13,0.2074,1.0292
580.0781,14,0.2817,1.3644
580.0781,15,0.3025,189.9615
582.0312,0,0.2955,1.4597
582.0312,1,0.221,1.4345
582.0312,2,0.6486,1.3161
582.0312,3,0.2589,1.8929
582.0312,4,0.3979,1.9315
582.0312,5,0.3018,1.5324
582.0312,6,0.6086,1.4401
582.0312,7,0.4597,1.6435
582.0312,8,0.3423,2.1337
582.0312,9,0.1939,1.7748
582.0312,10,0.2176,1.8846
582.0312,11,0.2196,2.1673
582.0312,12,0.3146,1.8084
582.0312,13,0.2114,1.2212
582.0312,14,0.2871,1.2356
582.0312,15,0.3204,216.5435
583.9844,0,0.3062,1.3307
583.9844,1,0.2247,1.349
583.9844,2,0.6673,1.2618
583.9844,3,0.2673,1.5623
583.9844,4,0.4098,1.7717
583.9844,5,0.3111,1.5857
583.9844,6,0.6215,1.4018
583.9844,7,0.4663,1.6742
583.9844,8,0.3516,2.2375
583.9844,9,0.1977,1.8395
583.9844,10,0.2212,1.6981
583.9844,11,0.2237,2.1488
583.9844,12,0.3253,1.8031
583.9844,13,0.216,1.343
583.9844,14,0.2925,1.4592
583.9844,15,0.3389,243.548
585.9375,0,0.3142,1.4264
585.9375,1,0.2267,1.4535
585.9375,2,0.6821,1.3372
585.9375,3,0.274,1.8175
585.9375,4,0.419,1.6821
585.9375,5,0.3176,1.5063
585.9375,6,0.6309,1.538
585.9375,7,0.4703,1.5658
585.9375,8,0.3577,2.1723
585.9375,9,0.2002,1.7893
585.9375,10,0.2227,1.7239
585.9375,11,0.2261,2.0098
585.9375,12,0.3329,1.8383
585.9375,13,0.2186,1.306
585.9375,14,0.2957,1.4391
585.9375,15,0.3581,270.4497
587.8906,0,0.3176,1.487
587.8906,1,0.2267,1.3338
587.8906,2,0.6876,1.2518
587.8906,3,0.2775,1.9573
587.8906,4,0.4229,2.0114
587.8906,5,0.32,1.4417
587.8906,6,0.6336,1.4761
587.8906,7,0.4696,1.4286
587.8906,8,0.3581,2.3323
587.8906,9,0.1995,1.8262
587.8906,10,0.2216,1.8631
587.8906,11,0.2261,2.1561
587.8906,12,0.3347,1.8452
587.8906,13,0.2179,1.3606
587.8906,14,0.2945,1.4822
587.8906,15,0.3847,320.2475
589.8438,0,0.3145,1.5432
589.8438,1,0.2231,1.4368
589.8438,2,0.6835,0.9959
589.8438,3,0.2782,1.9814
589.8438,4,0.4203,1.8465
589.8438,5,0.3179,1.45
589.8438,6,0.6269,1.4461
589.8438,7,0.463,1.4175
589.8438,8,0.3521,2.4106
589.8438,9,0.1961,1.7517
589.8438,10,0.2178,1.7522
589.8438,11,0.2225,2.1085
589.8438,12,0.3302,1.6307
589.8438,13,0.2142,1.247
589.8438,14,0.289,1.4079
589.8438,15,0.3972,348.5566
591.7969,0,0.3058,1.4724
591.7969,1,0.2168,1.4428
591.7969,2,0.6718,1.2008
591.7969,3,0.2758,2.0572
591.7969,4,0.4119,1.8423
591.7969,5,0.3124,1.4015
591.7969,6,0.6128,1.4082
591.7969,7,0.4521,1.5895
591.7969,8,0.3411,2.1839
591.7969,9,0.1908,1.6454
591.7969,10,0.212,1.535
591.7969,11,0.2168,1.9792
591.7969,12,0.3201,1.6958
591.7969,13,0.2084,1.2283
591.7969,14,0.2803,1.3618
591.7969,15,0.3934,348.4907
593.75,0,0.2934,1.4373
593.75,1,0.2094,1.4795
593.75,2,0.6555,1.3266
593.75,3,0.2714,1.9922
593.75,4,0.4001,2.0138
593.75,5,0.3044,1.5299
593.75,6,0.5949,1.44
593.75,7,0.4389,1.5989
593.75,8,0.328,2.1215
593.75,9,0.1848,1.5559
593.75,10,0.2054,1.5585
593.75,11,0.2101,1.9623
593.75,12,0.3081,1.7476
593.75,13,0.2021,1.2226
593.75,14,0.272,1.4137
593.75,15,0.375,313.1405
595.7031,0,0.2808,1.2888
595.7031,1,0.2048,1.3992
595.7031,2,0.6383,1.1341
595.7031,3,0.268,1.6481
595.7031,4,0.3892,1.8554
595.7031,5,0.2974,1.3439
595.7031,6,0.5815,1.512
595.7031,7,0.4278,1.4923
595.7031,8,0.3155,2.0711
595.7031,9,0.1801,1.5553
595.7031,10,0.1999,1.6288
595.7031,11,0.2039,2.1933
595.7031,12,0.2969,1.7243
595.7031,13,0.1965,1.3067
595.7031,14,0.2647,1.483
595.7031,15,0.3448,242.8498
597.6562,0,0.2693,1.3128
597.6562,1,0.2047,1.1935
597.6562,2,0.6252,1.2418
597.6562,3,0.2675,1.5706
597.6562,4,0.3817,1.8319
597.6562,5,0.2936,1.146
597.6562,6,0.5743,1.4087
597.6562,7,0.4205,1.4468
597.6562,8,0.3059,2.2915
597.6562,9,0.1767,1.6711
597.6562,10,0.1962,1.4869
597.6562,11,0.199,2.0697
597.6562,12,0.2883,1.6205
597.6562,13,0.1922,1.1826
597.6562,14,0.2592,1.2148
597.6562,15,0.3253,201.4907
599.6094,0,0.2597,1.3559
599.6094,1,0.2058,1.2471
599.6094,2,0.6188,1.326
599.6094,3,0.2686,1.4279
599.6094,4,0.3787,1.8076
599.6094,5,0.2912,1.2289
599.6094,6,0.5725,1.3859
599.6094,7,0.4174,1.5271
599.6094,8,0.3004,2.2365
599.6094,9,0.174,1.6078
599.6094,10,0.1938,1.4402
599.6094,11,0.1954,1.8982
599.6094,12,0.2821,1.5169
599.6094,13,0.1901,1.1743
599.6094,14,0.2569,1.3499
599.6094,15,0.3083,169.4295
601.5625,0,0.2528,1.3484
601.5625,1,0.2051,1.2168
601.5625,2,0.6172,1.2709
601.5625,3,0.2679,1.3434
601.5625,4,0.3797,1.8899
601.5625,5,0.2876,1.2065
601.5625,6,0.5715,1.2851
601.5625,7,0.4195,1.5029
601.5625,8,0.2989,2.2142
601.5625,9,0.1722,1.5725
601.5625,10,0.1934,1.5974
601.5625,11,0.1936,1.835
601.5625,12,0.2795,1.61
601.5625,13,0.1895,1.1446
601.5625,14,0.2565,1.278
601.5625,15,0.2955,147.5972
603.5156,0,0.2497,1.2574
603.5156,1,0.203,1.3355
603.5156,2,0.6209,1.2404
603.5156,3,0.2658,1.3342
603.5156,4,0.384,1.9311
603.5156,5,0.2861,1.3228
603.5156,6,0.5717,1.4213
603.5156,7,0.4257,1.5237
603.5156,8,0.3013,2.0706
603.5156,9,0.1717,1.6061
603.5156,10,0.1951,1.654
603.5156,11,0.1932,1.8394
603.5156,12,0.2792,1.4112
603.5156,13,0.1896,1.2158
603.5156,14,0.2578,1.3021
603.5156,15,0.2865,130.6367
605.4688,0,0.2503,1.3973
605.4688,1,0.2035,1.3635
605.4688,2,0.6295,1.193
605.4688,3,0.2656,1.3075
605.4688,4,0.3943,2.0956
605.4688,5,0.2875,1.2756
605.4688,6,0.5763,1.4787
605.4688,7,0.4365,1.4703
605.4688,8,0.3062,1.991
605.4688,9,0.1725,1.3896
605.4688,10,0.1988,1.6988
605.4688,11,0.1945,1.9593
605.4688,12,0.2833,1.5633
605.4688,13,0.1901,1.2
605.4688,14,0.2613,1.4183
605.4688,15,0.2789,116.7509
607.4219,0,0.2551,1.3862
607.4219,1,0.2084,1.4961
607.4219,2,0.6422,1.0653
607.4219,3,0.2694,1.3445
607.4219,4,0.4077,2.3192
607.4219,5,0.2917,1.3423
607.4219,6,0.5855,1.3386
607.4219,7,0.4486,1.4066
607.4219,8,0.3121,1.8713
607.4219,9,0.1743,1.481
607.4219,10,0.2032,1.676
607.4219,11,0.1966,1.9638
607.4219,12,0.2896,1.695
607.4219,13,0.1918,1.1846
607.4219,14,0.2662,1.3199
607.4219,15,0.2733,105.0752
609.375,0,0.2612,1.3863
609.375,1,0.2143,1.4678
609.375,2,0.6562,1.1207
609.375,3,0.2746,1.6356
609.375,4,0.4206,2.1784
609.375,5,0.2951,1.3597
609.375,6,0.5954,1.1923
609.375,7,0.458,1.3631
609.375,8,0.3179,2.0916
609.375,9,0.1758,1.3872
609.375,10,0.2069,1.7214
609.375,11,0.1986,1.8444
609.375,12,0.2944,1.775
609.375,13,0.1934,1.3149
609.375,14,0.271,1.4357
609.375,15,0.2681,94.2233
611.3281,0,0.2661,1.3134
611.3281,1,0.218,1.4094
611.3281,2,0.665,1.1638
611.3281,3,0.2767,1.6443
611.3281,4,0.4309,2.3027
611.3281,5,0.2951,1.5896
611.3281,6,0.6011,1.3669
611.3281,7,0.4608,1.5238
611.3281,8,0.3204,2.1603
611.3281,9,0.1754,1.4421
611.3281,10,0.2082,1.6571
611.3281,11,0.1989,1.7662
611.3281,12,0.2961,1.7416
611.3281,13,0.1939,1.3085
611.3281,14,0.2733,1.4886
611.3281,15,0.2653,95.5176
613.2812,0,0.2682,1.3977
613.2812,1,0.2183,1.4297
613.2812,2,0.6672,1.1557
613.2812,3,0.2737,1.6861
613.2812,4,0.4347,2.3763
613.2812,5,0.2925,1.5472
613.2812,6,0.5964,1.4993
613.2812,7,0.4551,1.5359
613.2812,8,0.3184,2.1121
613.2812,9,0.1737,1.6503
613.2812,10,0.2072,1.7844
613.2812,11,0.197,1.8886
613.2812,12,0.293,1.7483
613.2812,13,0.1921,1.3199
613.2812,14,0.2725,1.4674
613.2812,15,0.2577,91.8755
615.2344,0,0.2669,1.4245
615.2344,1,0.2157,1.5729
615.2344,2,0.6605,1.173
615.2344,3,0.2666,1.5471
615.2344,4,0.431,2.4185
615.2344,5,0.2867,1.5606
615.2344,6,0.5832,1.444
615.2344,7,0.4425,1.6247
615.2344,8,0.3118,2.153
615.2344,9,0.1696,1.6201
615.2344,10,0.2034,1.7402
615.2344,11,0.1929,1.7847
615.2344,12,0.2855,1.608
615.2344,13,0.1876,1.2132
615.2344,14,0.2671,1.3055
615.2344,15,0.2462,84.6315
617.1875,0,0.2633,1.3613
617.1875,1,0.2123,1.7643
617.1875,2,0.6469,1.2155
617.1875,3,0.2577,1.5816
617.1875,4,0.4213,2.425
617.1875,5,0.2777,1.4897
617.1875,6,0.5647,1.492
617.1875,7,0.424,1.4921
617.1875,8,0.3017,2.133
617.1875,9,0.1644,1.6358
617.1875,10,0.1976,1.5672
617.1875,11,0.1876,1.8342
617.1875,12,0.2751,1.6507
617.1875,13,0.1816,1.2153
617.1875,14,0.2591,1.3164
617.1875,15,0.2317,71.8281
