freqs,channel,p1,chi2
486.3281,13,0.3299,3.2809
486.3281,14,0.2951,1.6988
486.3281,15,4.1626,102.3737
488.2812,0,0.7956,1.691
488.2812,1,0.4964,1.1547
488.2812,2,0.6244,1.3466
488.2812,3,4.2776,118.9437
488.2812,4,0.5215,1.344
488.2812,5,0.4266,1.059
488.2812,6,0.1588,1.1112
488.2812,7,4.0466,86.4404
488.2812,8,0.4425,1.8461
488.2812,9,0.2895,1.4176
488.2812,10,0.4025,1.2343
488.2812,11,3.7608,102.766
488.2812,12,0.3308,2.6515
488.2812,13,0.3279,3.3268
488.2812,14,0.2923,1.6105
488.2812,15,4.1865,102.547
490.2344,0,0.7927,1.8481
490.2344,1,0.4945,1.2482
490.2344,2,0.6216,1.2848
490.2344,3,4.1511,109.2354
490.2344,4,0.5147,1.387
490.2344,5,0.4201,1.0759
490.2344,6,0.1543,0.9771
490.2344,7,4.0636,98.0774
490.2344,8,0.4357,1.7999
490.2344,9,0.2814,1.4297
490.2344,10,0.3926,1.3093
490.2344,11,3.7025,97.7404
490.2344,12,0.3237,2.6867
490.2344,13,0.318,3.4413
490.2344,14,0.2856,1.5712
490.2344,15,4.1399,102.2769
492.1875,0,0.7743,1.8504
492.1875,1,0.4751,1.2567
492.1875,2,0.6046,1.3652
492.1875,3,3.9367,93.8789
492.1875,4,0.5034,1.3054
492.1875,5,0.4054,1.0903
492.1875,6,0.1458,1.0082
492.1875,7,3.9841,84.3889
492.1875,8,0.4255,1.8031
492.1875,9,0.271,1.502
492.1875,10,0.3797,1.2639
492.1875,11,3.7393,102.8937
492.1875,12,0.3148,2.642
492.1875,13,0.3064,3.5059
492.1875,14,0.2776,1.4338
492.1875,15,4.015,107.7878
494.1406,0,0.7587,1.5426
494.1406,1,0.4672,1.1303
494.1406,2,0.594,1.1113
494.1406,3,3.9141,86.9544
494.1406,4,0.4945,1.3025
494.1406,5,0.4007,1.0771
494.1406,6,0.1505,1.0148
494.1406,7,4.0814,85.2402
494.1406,8,0.4154,1.6567
494.1406,9,0.265,1.1503
494.1406,10,0.3679,1.3454
494.1406,11,3.7091,85.4066
494.1406,12,0.3099,2.4981
494.1406,13,0.3036,3.0905
494.1406,14,0.2726,1.627
494.1406,15,3.8409,111.414
496.0938,0,0.7602,1.716
496.0938,1,0.5034,1.025
496.0938,2,0.6137,1.0448
496.0938,3,4.0358,84.106
496.0938,4,0.4949,1.2177
496.0938,5,0.4217,0.9942
496.0938,6,0.1808,10.0905
496.0938,7,4.0417,73.4139
496.0938,8,0.4102,1.873
496.0938,9,0.2678,0.9513
496.0938,10,0.3602,1.2398
496.0938,11,3.636,78.737
496.0938,12,0.3117,2.3405
496.0938,13,0.3139,2.1834
496.0938,14,0.2723,1.5842
496.0938,15,3.709,118.1517
498.0469,0,0.7711,1.6786
498.0469,1,0.5573,4.054
498.0469,2,0.6525,0.8878
498.0469,3,4.2534,99.4654
498.0469,4,0.5053,1.1893
498.0469,5,0.4543,2.1846
498.0469,6,0.2189,70.5305
498.0469,7,4.0437,80.2342
498.0469,8,0.408,1.9596
498.0469,9,0.276,1.0307
498.0469,10,0.3555,1.1692
498.0469,11,3.8388,87.948
498.0469,12,0.3168,2.0347
498.0469,13,0.3279,1.2658
498.0469,14,0.2745,1.3736
498.0469,15,3.5658,106.3868
500.0,0,0.7734,1.5454
500.0,1,0.5758,7.5237
500.0,2,0.6699,1.2607
500.0,3,4.4131,112.0583
500.0,4,0.5167,1.1523
500.0,5,0.4695,4.0037
500.0,6,0.2378,142.3053
500.0,7,4.0614,94.4776
500.0,8,0.4072,1.8966
500.0,9,0.2807,1.4734
500.0,10,0.3521,1.2332
500.0,11,3.9582,91.1461
500.0,12,0.319,1.7089
500.0,13,0.3322,1.0283
500.0,14,0.275,1.2774
500.0,15,3.7376,123.6405
501.9531,0,0.7653,1.5259
501.9531,1,0.5438,3.1904
501.9531,2,0.6523,0.8984
501.9531,3,4.4778,116.4165
501.9531,4,0.5211,1.0589
501.9531,5,0.4553,1.9858
501.9531,6,0.226,78.327
501.9531,7,3.9677,92.8337
501.9531,8,0.4081,1.7941
501.9531,9,0.2764,1.23
501.9531,10,0.3495,1.2701
501.9531,11,3.9837,83.9052
501.9531,12,0.3144,1.7429
501.9531,13,0.3207,1.129
501.9531,14,0.2714,1.4047
501.9531,15,3.8943,136.9483
503.9062,0,0.7576,1.5051
503.9062,1,0.4949,0.9356
503.9062,2,0.6225,1.2
503.9062,3,4.4451,95.5076
503.9062,4,0.5212,1.1973
503.9062,5,0.4274,1.0372
503.9062,6,0.1912,10.4101
503.9062,7,3.9065,94.5394
503.9062,8,0.4108,1.9881
503.9062,9,0.2654,0.9653
503.9062,10,0.3492,1.3006
503.9062,11,3.9397,87.2189
503.9062,12,0.3051,2.3446
503.9062,13,0.2988,1.9017
503.9062,14,0.2658,1.5753
503.9062,15,3.8887,133.4476
505.8594,0,0.7627,1.8222
505.8594,1,0.4749,1.1938
505.8594,2,0.6124,1.2736
505.8594,3,4.3292,105.2774
505.8594,4,0.5264,1.3585
505.8594,5,0.4135,1.128
505.8594,6,0.1591,1.0557
505.8594,7,3.9428,102.1681
505.8594,8,0.4163,1.705
505.8594,9,0.2565,1.1279
505.8594,10,0.3526,1.286
505.8594,11,3.895,87.6055
505.8594,12,0.2977,2.5254
505.8594,13,0.2807,2.8095
505.8594,14,0.2619,1.4315
505.8594,15,3.7759,120.8491
507.8125,0,0.7714,1.7512
507.8125,1,0.4868,1.1933
507.8125,2,0.6249,1.3002
507.8125,3,4.2762,110.5894
507.8125,4,0.5403,1.3642
507.8125,5,0.4217,1.0824
507.8125,6,0.1525,0.8777
507.8125,7,3.8657,107.5711
507.8125,8,0.4249,1.6783
507.8125,9,0.2572,1.2428
507.8125,10,0.3594,1.3058
507.8125,11,3.7888,103.4439
507.8125,12,0.2982,2.4964
507.8125,13,0.2765,3.1471
507.8125,14,0.2627,1.5892
507.8125,15,3.6487,106.7901
509.7656,0,0.7754,1.8629
509.7656,1,0.5024,1.0706
509.7656,2,0.6373,1.2357
509.7656,3,4.2347,105.4164
509.7656,4,0.5573,1.3755
509.7656,5,0.437,1.1485
509.7656,6,0.1609,1.0831
509.7656,7,3.8342,101.7647
509.7656,8,0.4337,1.8659
509.7656,9,0.2639,1.316
509.7656,10,0.3661,1.3838
509.7656,11,3.6315,118.4191
509.7656,12,0.3037,2.3192
509.7656,13,0.2825,3.0533
509.7656,14,0.2654,1.5199
509.7656,15,3.6004,93.7457
511.7188,0,0.7706,1.8495
511.7188,1,0.507,1.1439
511.7188,2,0.6372,1.2323
511.7188,3,4.229,100.2304
511.7188,4,0.5658,1.3257
511.7188,5,0.4448,1.0134
511.7188,6,0.165,1.0099
511.7188,7,3.8053,97.7797
511.7188,8,0.4376,1.86
511.7188,9,0.2683,1.1946
511.7188,10,0.3687,1.2114
511.7188,11,3.5055,105.9192
511.7188,12,0.3075,2.3715
511.7188,13,0.2874,3.1458
511.7188,14,0.2663,1.4713
511.7188,15,3.6205,92.9699
513.6719,0,0.7553,1.636
513.6719,1,0.5032,1.0921
513.6719,2,0.628,1.2597
513.6719,3,4.1027,74.5284
513.6719,4,0.5617,1.3917
513.6719,5,0.4426,1.1247
513.6719,6,0.1611,0.9587
513.6719,7,3.7055,91.0944
513.6719,8,0.4334,1.8303
513.6719,9,0.2668,1.2604
513.6719,10,0.3668,1.1578
513.6719,11,3.5898,109.8094
513.6719,12,0.3043,2.3715
513.6719,13,0.2855,3.1061
513.6719,14,0.2631,1.583
513.6719,15,3.5174,102.6055
515.625,0,0.7292,1.5649
515.625,1,0.4925,1.087
515.625,2,0.6114,1.1438
515.625,3,4.1711,79.6493
515.625,4,0.5456,1.3227
515.625,5,0.4345,1.1415
515.625,6,0.1541,0.9635
515.625,7,3.7374,87.7003
515.625,8,0.4219,1.6474
515.625,9,0.2609,1.3308
515.625,10,0.3597,1.1978
515.625,11,3.7082,104.9729
515.625,12,0.295,2.5624
515.625,13,0.2788,3.1165
515.625,14,0.2556,1.424
515.625,15,3.6517,108.9473
517.5781,0,0.6967,1.7428
517.5781,1,0.475,1.1852
517.5781,2,0.593,1.2276
517.5781,3,4.1724,89.4477
517.5781,4,0.5234,1.3497
517.5781,5,0.4233,1.046
517.5781,6,0.148,0.9767
517.5781,7,3.7522,102.8063
517.5781,8,0.4072,1.6178
517.5781,9,0.2542,1.2695
517.5781,10,0.3505,1.3289
517.5781,11,3.7486,99.3697
517.5781,12,0.2844,2.5623
517.5781,13,0.2722,3.0136
517.5781,14,0.2478,1.5331
517.5781,15,3.7002,100.1478
519.5312,0,0.6658,1.7312
519.5312,1,0.4583,1.1267
519.5312,2,0.5758,1.203
519.5312,3,4.1726,92.734
519.5312,4,0.5035,1.4762
519.5312,5,0.4116,1.1953
519.5312,6,0.148,1.0341
519.5312,7,3.8187,102.7162
519.5312,8,0.3928,1.5135
519.5312,9,0.2489,1.0859
519.5312,10,0.341,1.3317
519.5312,11,3.6406,92.6843
519.5312,12,0.2775,2.2719
519.5312,13,0.2677,2.6953
519.5312,14,0.2394,1.2901
519.5312,15,3.5993,86.707
521.4844,0,0.6409,1.5221
521.4844,1,0.449,1.1012
521.4844,2,0.5657,1.2009
521.4844,3,4.1189,94.1782
521.4844,4,0.4909,1.3549
521.4844,5,0.4007,1.1916
521.4844,6,0.1578,1.2301
521.4844,7,3.8407,95.8908
521.4844,8,0.3819,1.3168
521.4844,9,0.2437,1.263
521.4844,10,0.3334,1.2737
521.4844,11,3.7345,97.3894
521.4844,12,0.2745,1.7535
521.4844,13,0.2644,2.3845
521.4844,14,0.2338,1.3143
521.4844,15,3.87,91.7459
523.4375,0,0.6229,1.5737
523.4375,1,0.4443,1.1179
523.4375,2,0.563,1.187
523.4375,3,3.988,90.1644
523.4375,4,0.4831,1.3769
523.4375,5,0.3928,1.0091
523.4375,6,0.1701,3.821
523.4375,7,3.6622,71.2659
523.4375,8,0.3753,1.5095
523.4375,9,0.2392,1.1801
523.4375,10,0.3292,1.0559
523.4375,11,3.696,106.8559
523.4375,12,0.2723,1.5465
523.4375,13,0.2618,2.4367
523.4375,14,0.2307,1.4051
523.4375,15,3.9389,85.1214
525.3906,0,0.61,1.6985
525.3906,1,0.4355,0.9851
525.3906,2,0.5652,0.9791
525.3906,3,3.9656,82.4497
525.3906,4,0.4734,1.3008
525.3906,5,0.3893,0.9938
525.3906,6,0.1724,5.7594
525.3906,7,3.7654,81.1262
525.3906,8,0.3722,1.5706
525.3906,9,0.2373,1.1772
525.3906,10,0.3285,1.2027
525.3906,11,3.8318,107.285
525.3906,12,0.2688,1.5145
525.3906,13,0.26,2.6627
525.3906,14,0.2291,1.3736
525.3906,15,3.8276,82.6941
527.3438,0,0.6019,1.8386
527.3438,1,0.4227,1.0539
527.3438,2,0.5675,0.994
527.3438,3,3.7881,62.067
527.3438,4,0.4612,1.3334
527.3438,5,0.3895,1.1385
527.3438,6,0.1623,2.1641
527.3438,7,3.8365,96.0718
527.3438,8,0.3718,1.7646
527.3438,9,0.2382,1.2229
527.3438,10,0.3314,1.2
527.3438,11,3.9076,112.9854
527.3438,12,0.2637,1.743
527.3438,13,0.2594,2.6761
527.3438,14,0.2283,1.2468
527.3438,15,3.6341,85.2144
529.2969,0,0.5975,1.485
529.2969,1,0.414,1.2769
529.2969,2,0.5728,1.2121
529.2969,3,4.1606,79.5606
529.2969,4,0.4542,1.2196
529.2969,5,0.3949,1.1012
529.2969,6,0.1497,0.9472
529.2969,7,3.8843,100.3711
529.2969,8,0.3739,1.7338
529.2969,9,0.2416,1.3525
529.2969,10,0.3371,1.289
529.2969,11,3.8342,120.8925
529.2969,12,0.2595,2.0546
529.2969,13,0.2598,2.6125
529.2969,14,0.2293,1.3133
529.2969,15,3.5092,84.053
531.25,0,0.5986,1.5542
531.25,1,0.4138,1.1837
531.25,2,0.5839,1.2622
531.25,3,4.3854,94.8586
531.25,4,0.4565,1.3156
531.25,5,0.4037,1.0157
531.25,6,0.1457,1.0416
531.25,7,4.0368,99.3648
531.25,8,0.3797,1.7212
531.25,9,0.2454,1.1782
531.25,10,0.3448,1.2754
531.25,11,3.8888,124.3903
531.25,12,0.2584,1.973
531.25,13,0.2616,2.5386
531.25,14,0.2313,1.4815
531.25,15,3.5049,90.1337
533.2031,0,0.6061,1.6309
533.2031,1,0.4173,1.246
533.2031,2,0.5956,1.1627
533.2031,3,4.3123,97.42
533.2031,4,0.4645,1.2685
533.2031,5,0.4137,1.0483
533.2031,6,0.1483,1.004
533.2031,7,4.1991,109.5467
533.2031,8,0.3861,1.5624
533.2031,9,0.2496,1.2879
533.2031,10,0.3528,1.2788
533.2031,11,3.8628,127.3117
533.2031,12,0.2604,2.3416
533.2031,13,0.2645,2.5781
533.2031,14,0.2342,1.5971
533.2031,15,3.5226,106.8783
535.1562,0,0.6132,1.4024
535.1562,1,0.4189,1.1021
535.1562,2,0.6047,1.1201
535.1562,3,4.3417,94.2729
535.1562,4,0.4699,1.3114
535.1562,5,0.4213,1.0432
535.1562,6,0.15,0.9438
535.1562,7,4.1859,108.8196
535.1562,8,0.391,1.7189
535.1562,9,0.2541,1.264
535.1562,10,0.3576,1.26
535.1562,11,3.7977,114.0247
535.1562,12,0.2625,2.3548
535.1562,13,0.2665,2.6243
535.1562,14,0.2373,1.5257
535.1562,15,3.7021,108.4086
537.1094,0,0.6165,1.5532
537.1094,1,0.4175,1.0463
537.1094,2,0.6033,1.2197
537.1094,3,4.3028,92.5728
537.1094,4,0.4689,1.2855
537.1094,5,0.423,1.1777
537.1094,6,0.15,1.0795
537.1094,7,4.1034,101.1156
537.1094,8,0.3912,1.5425
537.1094,9,0.2567,1.2112
537.1094,10,0.3586,1.3294
537.1094,11,3.7413,119.8624
537.1094,12,0.2615,2.0736
537.1094,13,0.2654,2.593
537.1094,14,0.2374,1.5165
537.1094,15,3.7967,115.7203
539.0625,0,0.6126,1.44
539.0625,1,0.4132,1.1774
539.0625,2,0.5919,1.1505
539.0625,3,4.354,104.9823
539.0625,4,0.4627,1.4543
539.0625,5,0.4179,1.0616
539.0625,6,0.149,1.0915
539.0625,7,4.06,102.2514
539.0625,8,0.3852,1.7019
539.0625,9,0.2539,1.2088
539.0625,10,0.3539,1.1762
539.0625,11,3.5979,104.4908
539.0625,12,0.256,2.1163
539.0625,13,0.2601,2.5607
539.0625,14,0.2345,1.3502
539.0625,15,3.7303,103.2738
541.0156,0,0.602,1.6106
541.0156,1,0.4051,1.1898
541.0156,2,0.5726,1.1612
541.0156,3,4.4511,110.3592
541.0156,4,0.4491,1.3709
541.0156,5,0.406,1.0781
541.0156,6,0.1451,1.0528
541.0156,7,3.7964,98.0519
541.0156,8,0.3743,1.63
541.0156,9,0.2465,1.2408
541.0156,10,0.3443,1.2805
541.0156,11,3.4483,100.4973
541.0156,12,0.2474,2.1756
541.0156,13,0.2514,2.4038
541.0156,14,0.2292,1.548
541.0156,15,3.6926,88.7352
542.9688,0,0.5877,1.5852
542.9688,1,0.3945,1.2185
542.9688,2,0.5498,1.2661
542.9688,3,4.5403,113.9373
542.9688,4,0.4316,1.343
542.9688,5,0.3913,1.1617
542.9688,6,0.1393,1.0645
542.9688,7,3.7968,84.7926
542.9688,8,0.3612,1.6524
542.9688,9,0.2383,1.2999
542.9688,10,0.3323,1.2346
542.9688,11,3.4166,102.0623
542.9688,12,0.2371,2.1189
542.9688,13,0.2421,2.1833
542.9688,14,0.223,1.4673
542.9688,15,3.7157,94.117
544.9219,0,0.5741,1.7469
544.9219,1,0.3878,1.2394
544.9219,2,0.5307,1.2282
544.9219,3,4.4924,112.8559
544.9219,4,0.4162,1.2159
544.9219,5,0.3788,1.0475
544.9219,6,0.1401,0.9489
544.9219,7,3.9042,100.2335
544.9219,8,0.3497,1.6832
544.9219,9,0.2326,1.2795
544.9219,10,0.3204,1.3099
544.9219,11,3.3544,86.6407
544.9219,12,0.2288,2.1289
544.9219,13,0.2342,2.098
544.9219,14,0.217,1.3707
544.9219,15,3.6019,85.8926
546.875,0,0.5633,1.6706
546.875,1,0.3907,1.0468
546.875,2,0.5213,1.1405
546.875,3,4.2949,104.5495
546.875,4,0.4068,1.3209
546.875,5,0.3715,1.1188
546.875,6,0.1506,1.4683
546.875,7,3.9925,107.5519
546.875,8,0.3405,1.6703
546.875,9,0.2296,1.1054
546.875,10,0.31,1.117
546.875,11,3.3387,83.4144
546.875,12,0.2228,2.1958
546.875,13,0.2282,1.9069
546.875,14,0.2117,1.3895
546.875,15,3.563,102.6507
548.8281,0,0.556,1.4872
548.8281,1,0.397,1.0909
548.8281,2,0.5201,1.1309
548.8281,3,4.1912,110.9214
548.8281,4,0.4037,1.2143
548.8281,5,0.3688,0.9698
548.8281,6,0.1605,4.2961
548.8281,7,3.9568,102.6044
548.8281,8,0.3344,1.7716
548.8281,9,0.2272,1.1467
548.8281,10,0.3034,1.329
548.8281,11,3.4134,87.6066
548.8281,12,0.2185,2.0786
548.8281,13,0.2234,2.0027
548.8281,14,0.2081,1.4079
548.8281,15,3.5188,131.7112
550.7812,0,0.5535,1.7497
550.7812,1,0.3955,1.0229
550.7812,2,0.5196,1.1806
550.7812,3,4.0198,105.4729
550.7812,4,0.4032,1.5015
550.7812,5,0.3665,1.045
550.7812,6,0.1591,4.6936
550.7812,7,4.0073,109.6017
550.7812,8,0.3315,1.69
550.7812,9,0.2239,1.0851
550.7812,10,0.2999,1.1827
550.7812,11,3.405,83.0607
550.7812,12,0.2158,1.7788
550.7812,13,0.2202,1.9648
550.7812,14,0.2062,1.4399
550.7812,15,3.411,121.4687
552.7344,0,0.5586,1.4965
552.7344,1,0.3859,1.0589
552.7344,2,0.5155,1.3121
552.7344,3,3.9472,85.3843
552.7344,4,0.4064,1.1751
552.7344,5,0.3631,1.0197
552.7344,6,0.1471,1.4169
552.7344,7,3.9411,88.2374
552.7344,8,0.3321,1.6242
552.7344,9,0.2215,1.1244
552.7344,10,0.299,1.3406
552.7344,11,3.5741,84.209
552.7344,12,0.2164,1.9621
552.7344,13,0.2193,1.945
552.7344,14,0.2063,1.3786
552.7344,15,3.22,87.6288
554.6875,0,0.5714,1.4596
554.6875,1,0.3789,1.1509
554.6875,2,0.5118,1.186
554.6875,3,3.8454,72.8776
554.6875,4,0.4152,1.2379
554.6875,5,0.3613,1.1265
554.6875,6,0.1351,1.1004
554.6875,7,3.9662,89.147
554.6875,8,0.3351,1.5316
554.6875,9,0.2215,1.2916
554.6875,10,0.301,1.2283
554.6875,11,3.6832,86.6795
554.6875,12,0.2184,1.9829
554.6875,13,0.2211,2.1175
554.6875,14,0.2072,1.4764
554.6875,15,3.3675,114.0357
556.6406,0,0.5889,1.5533
556.6406,1,0.3822,1.0637
556.6406,2,0.5143,1.3367
556.6406,3,3.8708,83.76
556.6406,4,0.4282,1.372
556.6406,5,0.3645,1.0305
556.6406,6,0.1321,1.4006
556.6406,7,3.9235,92.6991
556.6406,8,0.3395,1.5784
556.6406,9,0.2241,1.4169
556.6406,10,0.3047,1.3035
556.6406,11,3.6782,97.6209
556.6406,12,0.2221,2.0247
556.6406,13,0.2241,2.2787
556.6406,14,0.2084,1.4579
556.6406,15,3.4007,117.3418
558.5938,0,0.6043,1.5394
558.5938,1,0.3911,1.0586
558.5938,2,0.5211,1.3575
558.5938,3,3.7702,90.9532
558.5938,4,0.4421,1.1925
558.5938,5,0.3711,0.9818
558.5938,6,0.1356,1.137
558.5938,7,3.8702,72.8285
558.5938,8,0.3444,1.3493
558.5938,9,0.2275,1.3072
558.5938,10,0.3094,1.1119
558.5938,11,3.6553,114.8954
558.5938,12,0.2256,2.1061
558.5938,13,0.2273,2.1917
558.5938,14,0.2096,1.4834
558.5938,15,3.3662,114.4512
560.5469,0,0.6182,1.5674
560.5469,1,0.3973,1.0923
560.5469,2,0.5251,1.402
560.5469,3,4.0349,120.5954
560.5469,4,0.4528,1.2596
560.5469,5,0.3769,1.1412
560.5469,6,0.1384,1.4305
560.5469,7,3.7842,75.7874
560.5469,8,0.3478,1.542
560.5469,9,0.2292,1.2102
560.5469,10,0.3126,1.1779
560.5469,11,3.4939,116.8698
560.5469,12,0.228,2.2866
560.5469,13,0.2293,2.0498
560.5469,14,0.2105,1.6138
560.5469,15,3.3535,104.3336
562.5,0,0.6246,1.694
562.5,1,0.3988,1.0957
562.5,2,0.5224,1.209
562.5,3,4.2684,116.788
562.5,4,0.4567,1.4661
562.5,5,0.3771,1.1913
562.5,6,0.138,1.5926
562.5,7,3.7305,91.9367
562.5,8,0.3474,1.651
562.5,9,0.2288,1.2776
562.5,10,0.3125,1.3111
562.5,11,3.3598,114.3198
562.5,12,0.2278,2.2061
562.5,13,0.2289,2.2027
562.5,14,0.2091,1.5826
562.5,15,3.4184,118.779
564.4531,0,0.6228,1.666
564.4531,1,0.3971,1.0841
564.4531,2,0.5129,1.1402
564.4531,3,4.392,91.8874
564.4531,4,0.4518,1.3269
564.4531,5,0.3709,1.1367
564.4531,6,0.1352,1.3238
564.4531,7,3.7009,97.5372
564.4531,8,0.3404,1.4669
564.4531,9,0.2252,1.3888
564.4531,10,0.3083,1.3016
564.4531,11,3.2316,83.8519
564.4531,12,0.2241,2.1413
564.4531,13,0.2253,2.1012
564.4531,14,0.205,1.5267
564.4531,15,3.5584,119.3121
566.4062,0,0.6132,1.5923
566.4062,1,0.3933,1.1268
566.4062,2,0.4982,1.1192
566.4062,3,4.2834,87.7649
566.4062,4,0.4389,1.3407
566.4062,5,0.3605,1.0722
566.4062,6,0.1306,1.2895
566.4062,7,3.7434,100.1807
566.4062,8,0.3285,1.5968
566.4062,9,0.2195,1.2524
566.4062,10,0.3009,1.1803
566.4062,11,3.256,63.2482
566.4062,12,0.2176,1.8687
566.4062,13,0.2191,2.0928
566.4062,14,0.1983,1.4162
566.4062,15,3.5796,113.4971
568.3594,0,0.5974,1.5653
568.3594,1,0.3876,1.1317
568.3594,2,0.4847,1.2517
568.3594,3,4.2902,95.1619
568.3594,4,0.4251,1.3809
568.3594,5,0.3504,1.2703
568.3594,6,0.1262,1.3368
568.3594,7,3.8031,111.178
568.3594,8,0.3177,1.4284
568.3594,9,0.2135,1.3672
568.3594,10,0.2925,1.3987
568.3594,11,3.2426,62.179
568.3594,12,0.2125,2.122
568.3594,13,0.2117,2.0589
568.3594,14,0.1928,1.3048
568.3594,15,3.5483,107.5326
570.3125,0,0.5814,1.6457
570.3125,1,0.383,1.2747
570.3125,2,0.472,1.1956
570.3125,3,4.2583,80.8079
570.3125,4,0.4102,1.2886
570.3125,5,0.347,0.9974
570.3125,6,0.1268,1.1813
570.3125,7,3.8945,108.3504
570.3125,8,0.3142,1.3304
570.3125,9,0.21,1.311
570.3125,10,0.2854,1.2371
570.3125,11,3.513,80.2342
570.3125,12,0.2098,1.7063
570.3125,13,0.2045,1.9835
570.3125,14,0.1912,1.2293
570.3125,15,3.4593,98.1664
572.2656,0,0.5706,1.6313
572.2656,1,0.3812,1.1829
572.2656,2,0.4631,1.1649
572.2656,3,4.0475,87.404
572.2656,4,0.3986,1.4236
572.2656,5,0.3508,1.0493
572.2656,6,0.1357,1.0831
572.2656,7,3.8301,86.9222
572.2656,8,0.3188,1.1009
572.2656,9,0.2102,1.2063
572.2656,10,0.2811,1.098
572.2656,11,3.5985,96.188
572.2656,12,0.2111,1.4543
572.2656,13,0.1986,1.8812
572.2656,14,0.1926,1.1468
572.2656,15,3.3499,94.1675
574.2188,0,0.5667,1.4948
574.2188,1,0.382,1.2068
574.2188,2,0.4592,1.1628
574.2188,3,3.9742,69.6136
574.2188,4,0.3913,1.3386
574.2188,5,0.3549,1.0242
574.2188,6,0.1466,1.9715
574.2188,7,3.6921,79.3015
574.2188,8,0.3246,0.9558
574.2188,9,0.2122,1.1107
574.2188,10,0.2788,1.1284
574.2188,11,3.5542,101.8321
574.2188,12,0.2145,1.1554
574.2188,13,0.1951,1.8927
574.2188,14,0.1927,1.0191
574.2188,15,3.2621,90.2874
576.1719,0,0.5679,1.6108
576.1719,1,0.385,1.0372
576.1719,2,0.4603,1.1708
576.1719,3,3.9409,55.2046
576.1719,4,0.3885,1.3165
576.1719,5,0.3543,1.0798
576.1719,6,0.1491,2.2904
576.1719,7,3.8617,100.4628
576.1719,8,0.3236,0.96
576.1719,9,0.213,1.0954
576.1719,10,0.2779,1.0746
576.1719,11,3.4237,95.8652
576.1719,12,0.2162,1.1205
576.1719,13,0.1938,2.0797
576.1719,14,0.1893,1.1047
576.1719,15,3.2215,85.2027
578.125,0,0.5748,1.5587
578.125,1,0.3891,1.2231
578.125,2,0.4651,1.2274
578.125,3,3.9585,63.1084
578.125,4,0.3903,1.2
578.125,5,0.3504,0.9625
578.125,6,0.1403,1.526
578.125,7,3.9212,109.9252
578.125,8,0.3164,0.9832
578.125,9,0.2114,1.0224
578.125,10,0.2787,1.0266
578.125,11,3.2111,85.3775
578.125,12,0.2146,1.098
578.125,13,0.1947,1.7705
578.125,14,0.1839,0.92
578.125,15,3.2226,91.4952
580.0781,0,0.5883,1.5487
580.0781,1,0.3952,1.3821
580.0781,2,0.4731,1.2081
580.0781,3,3.8553,81.2354
580.0781,4,0.3965,1.1821
580.0781,5,0.3498,1.0836
580.0781,6,0.1288,0.9132
580.0781,7,3.8695,102.4636
580.0781,8,0.3096,1.2121
580.0781,9,0.2092,1.2025
580.0781,10,0.2817,1.0992
580.0781,11,3.1608,84.2222
580.0781,12,0.2116,1.5871
580.0781,13,0.1975,1.8186
580.0781,14,0.18,1.0693
580.0781,15,3.2748,91.0554
582.0312,0,0.605,1.5699
582.0312,1,0.4028,1.5617
582.0312,2,0.4839,1.1869
582.0312,3,3.9489,93.2987
582.0312,4,0.4076,1.308
582.0312,5,0.3568,1.0164
582.0312,6,0.1264,0.946
582.0312,7,4.0021,81.5023
582.0312,8,0.3103,1.5137
582.0312,9,0.2099,1.3096
582.0312,10,0.2867,1.1263
582.0312,11,3.2096,95.8917
582.0312,12,0.2106,1.7813
582.0312,13,0.201,1.7214
582.0312,14,0.1795,1.2974
582.0312,15,3.2896,98.069
583.9844,0,0.6215,1.5571
583.9844,1,0.4117,1.4552
583.9844,2,0.497,1.25
583.9844,3,4.1292,101.1324
583.9844,4,0.4199,1.2889
583.9844,5,0.3687,1.1183
583.9844,6,0.1323,1.0003
583.9844,7,3.9592,84.4483
583.9844,8,0.3182,1.5996
583.9844,9,0.2135,1.3659
583.9844,10,0.292,1.1633
583.9844,11,3.3219,100.1144
583.9844,12,0.2135,1.9508
583.9844,13,0.2041,1.6719
583.9844,14,0.1816,1.1985
583.9844,15,3.2719,117.9726
585.9375,0,0.6316,1.7309
585.9375,1,0.4183,1.3769
585.9375,2,0.5081,1.1658
585.9375,3,4.1263,101.8058
585.9375,4,0.4297,1.2727
585.9375,5,0.3778,0.8651
585.9375,6,0.1369,1.1606
585.9375,7,3.8902,99.5118
585.9375,8,0.3263,1.521
585.9375,9,0.2173,1.2638
585.9375,10,0.2949,1.242
585.9375,11,3.3732,102.0185
585.9375,12,0.2175,2.0258
585.9375,13,0.2054,1.7019
585.9375,14,0.1831,1.3752
585.9375,15,3.2115,143.4356
587.8906,0,0.6315,1.6952
587.8906,1,0.421,1.2397
587.8906,2,0.5148,1.0764
587.8906,3,4.0909,96.5128
587.8906,4,0.4339,1.2044
587.8906,5,0.3801,0.8955
587.8906,6,0.1366,1.1874
587.8906,7,3.855,96.6651
587.8906,8,0.3286,1.4901
587.8906,9,0.2166,1.2997
587.8906,10,0.2938,1.2247
587.8906,11,3.3058,94.3216
587.8906,12,0.2177,2.026
587.8906,13,0.2041,1.776
587.8906,14,0.1822,1.2939
587.8906,15,3.1392,130.5764
589.8438,0,0.6199,1.808
589.8438,1,0.417,1.0717
589.8438,2,0.5158,1.1669
